http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5118,"Canada Economic Development for Quebec Regions","D&eacute;veloppement PME Chaudi&egrave;re-Appalaches",938-S10-0109-NC,2010-02-08,"0499 - Other professionnal svcs","2010-02-08 to 2010-03-13",,17245.21,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5120,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201001476,2010-02-15,"1179 - Misc manufactured articles","2010-02-15 to 2010-03-31",,29778.81,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5131,"Canada Economic Development for Quebec Regions",Metafore,201001077,2010-02-15,"1226 - Comp eqpt-Network/servers","2009-12-15 to 2009-12-15",,226990.59,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5129,"Canada Economic Development for Quebec Regions","Lorraine Frappier",201001484,2010-02-16,"0351 - Communication prof svcs","2010-03-18 to 2010-03-31",,29337.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5137,"Canada Economic Development for Quebec Regions","Oracle Corporation Canada Inc.",201001296,2010-02-18,"0524 - Rental computer software","2010-03-31 to 2010-03-31",,99935.75,"This contract is a cell-up against a Public Works and Government Services Canada procurement tool"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5115,"Canada Economic Development for Quebec Regions","Desjardins Conception Graphique inc.",201001454,2010-02-18,"0351 - Communication prof svcs","2010-02-10 to 2010-03-31",,10620.75,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5116,"Canada Economic Development for Quebec Regions","Desjardins Conception Graphique inc.",201001561,2010-02-26,"0351 - Communication prof svcs","2010-02-26 to 2010-03-31",,11980.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5133,"Canada Economic Development for Quebec Regions",MicroAge,201001508,2010-03-03,"1229 - Computer equipment parts","2010-03-08 to 2010-03-31",,79425.97,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5134,"Canada Economic Development for Quebec Regions",MicroAge,201001512,2010-03-03,"1229 - Computer equipment parts","2010-03-08 to 2010-03-08",,96242.57,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5121,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201001600,2010-03-09,"1179 - Misc manufactured articles","2010-03-09 to 2010-03-31",,17345.18,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5117,"Canada Economic Development for Quebec Regions","Desjardins Conception Graphique inc.",201001616,2010-03-10,"0351 - Communication prof svcs","2010-03-10 to 2010-03-31",,12069.75,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5113,"Canada Economic Development for Quebec Regions","Corps Cdn Commissionnaires OTT",201001635,2010-03-15,"0460 - Protection services","2010-04-01 to 2011-03-31",,32923.30,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5138,"Canada Economic Development for Quebec Regions","Raymond Chabot Ressources",201001507,2010-03-18,"0401 - Accounting &amp; audit svcs","2010-02-19 to 2010-05-31",,10080.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5125,"Canada Economic Development for Quebec Regions","I.C.I INFLUENCE COMMUNICATIONS",201001313,2010-03-18,"0351 - Communication prof svcs","2009-12-01 to 2010-03-31",,65100.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5135,"Canada Economic Development for Quebec Regions","Numara Software",201001525,2010-03-18,"0524 - Rental computer software","2010-03-03 to 2010-03-03",,21073.11,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5140,"Canada Economic Development for Quebec Regions",SolarWinds,201001634,2010-03-19,"0524 - Rental computer software","2010-03-31 to 2010-03-31",,24909.68,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5127,"Canada Economic Development for Quebec Regions","Jolicoeur et Associ&eacute;s",938-S10-0092-C,2010-03-22,"0499 - Other professionnal svcs","2010-01-20 to 2010-07-30",,36645.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5139,"Canada Economic Development for Quebec Regions","Sogemap Inc.",938-S10-0101-C,2010-03-23,"0499 - Other professionnal svcs","2010-02-08 to 2010-07-30",,42000.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5130,"Canada Economic Development for Quebec Regions","Lorraine Frappier",201001495,2010-03-23,"0351 - Communication prof svcs","2010-03-18 to 2010-03-31",,73342.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5108,"Canada Economic Development for Quebec Regions","Bell Canada",201001233,2010-03-24,"1222 - Data comm equipment","2010-01-07 to 2010-01-08",,17605.56,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5124,"Canada Economic Development for Quebec Regions","Freebalance Inc.",201001557,2010-03-24,"0472 - Information tech consultants","2010-03-01 to 2010-03-31",,45076.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5111,"Canada Economic Development for Quebec Regions","Cargair Ltee/ Max Aviation",201001750,2010-03-26,"0561 - Rental of aircraft","2010-03-29 to 2010-03-29",,3259.26,"Charter flight for Agency&#39;s representation by the Minister"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5123,"Canada Economic Development for Quebec Regions","Freebalance Inc.",201001359,2010-03-29,"0472 - Information tech consultants","2010-02-01 to 2010-02-28",,40414.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5132,"Canada Economic Development for Quebec Regions",Metafore,201001544,2010-03-29,"1227 - Comp eqpt-Desk/pers/port","2010-03-22 to 2010-03-22",,18018.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5112,"Canada Economic Development for Quebec Regions","Congruence Coach Inc.",938-S10-0123-NC,2010-03-29,"0499 - Other professionnal svcs","2010-04-01 to 2010-06-30",,21687.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5114,"Canada Economic Development for Quebec Regions","Cossette Communication Inc.",938-S10-0112-C,2010-03-30,"0499 - Other professionnal svcs","2010-03-01 to 2010-03-31",,39999.75,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5142,"Canada Economic Development for Quebec Regions","TNS Canadian Facts Inc.",201001344,2010-03-30,"0499 - Other professionnal svcs","2010-02-05 to 2010-03-31",,46263.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5141,"Canada Economic Development for Quebec Regions","Subaru Canada Inc.",201001325,2010-03-30,"1261 - Road motor vehicles","2010-03-01 to 2010-03-31",,28642.40,
